,url-info,memento-datetime,tweet-url,memento-url,tweet-content
1023,"com,twitter)/an_cabraal/status/1510854130272641030?lang=fi",20220404114714,https://twitter.com/an_cabraal/status/1510854130272641030?lang=fi,https://web.archive.org/web/20220404114714/https://twitter.com/an_cabraal/status/1510854130272641030?lang=fi,"In the context of all Cabinet Ministers resigning, I have today submitted my resignation as Governor, @CBSL to HE President Gotabaya Rajapaksa. @GotabayaR #SriLanka #GoSL සියලු ඇමතිවරු ඉල්ලා අස්වීම් ලිපි බාරදී ඇති මේ අවස්ථාවේදී, මා සේවය කළ ශ්‍රී ලංකා මහ බැංකු අධිපති තනතුරෙන් ඉල්ලා අස්වීමේ ලිපිය මා විසින් අතිගරු ජනාධිපතිතුමාට යොමුකොට ඇත. #SriLanka Thanks Alot Thank you so much Took so long!!! Thank you! Go big thing Thank you ! No backsies pls! Thank God. Blessed times are ahead for Sri Lanka. Where's kiribath when u need it"
1024,"com,twitter)/an_cabraal/status/1510854130272641030?lang=fi",20220404203350,https://twitter.com/an_cabraal/status/1510854130272641030?lang=fi,https://web.archive.org/web/20220404203350/https://twitter.com/an_cabraal/status/1510854130272641030?lang=fi,"In the context of all Cabinet Ministers resigning, I have today submitted my resignation as Governor, @CBSL to HE President Gotabaya Rajapaksa. @GotabayaR #SriLanka #GoSL සියලු ඇමතිවරු ඉල්ලා අස්වීම් ලිපි බාරදී ඇති මේ අවස්ථාවේදී, මා සේවය කළ ශ්‍රී ලංකා මහ බැංකු අධිපති තනතුරෙන් ඉල්ලා අස්වීමේ ලිපිය මා විසින් අතිගරු ජනාධිපතිතුමාට යොමුකොට ඇත. #SriLanka Thanks Alot Thank you so much Thank you! Go big thing No backsies pls! Thank God. Blessed times are ahead for Sri Lanka. Where's kiribath when u need it ඇති යාංතං Best news ever. "
1025,"com,twitter)/an_cabraal/status/1510854130272641030?lang=fi",20220405140359,https://twitter.com/an_cabraal/status/1510854130272641030?lang=fi,https://web.archive.org/web/20220405140359/https://twitter.com/an_cabraal/status/1510854130272641030?lang=fi,"In the context of all Cabinet Ministers resigning, I have today submitted my resignation as Governor, @CBSL to HE President Gotabaya Rajapaksa. @GotabayaR #SriLanka #GoSL සියලු ඇමතිවරු ඉල්ලා අස්වීම් ලිපි බාරදී ඇති මේ අවස්ථාවේදී, මා සේවය කළ ශ්‍රී ලංකා මහ බැංකු අධිපති තනතුරෙන් ඉල්ලා අස්වීමේ ලිපිය මා විසින් අතිගරු ජනාධිපතිතුමාට යොමුකොට ඇත. #SriLanka Thanks Alot Thank you so much Took so long!!! Thank you! Go big thing Thank you ! No backsies pls! Thank God. Blessed times are ahead for Sri Lanka. Where's kiribath when u need it"
1026,"com,twitter)/an_cabraal/status/1510854130272641030?lang=fi",20220405223846,https://twitter.com/an_cabraal/status/1510854130272641030?lang=fi,https://web.archive.org/web/20220405223846/https://twitter.com/an_cabraal/status/1510854130272641030?lang=fi,"In the context of all Cabinet Ministers resigning, I have today submitted my resignation as Governor, @CBSL to HE President Gotabaya Rajapaksa. @GotabayaR #SriLanka #GoSL සියලු ඇමතිවරු ඉල්ලා අස්වීම් ලිපි බාරදී ඇති මේ අවස්ථාවේදී, මා සේවය කළ ශ්‍රී ලංකා මහ බැංකු අධිපති තනතුරෙන් ඉල්ලා අස්වීමේ ලිපිය මා විසින් අතිගරු ජනාධිපතිතුමාට යොමුකොට ඇත. #SriLanka Thanks Alot Thank you so much Thank you! Go big thing Thank you ! No backsies pls! Thank God. Blessed times are ahead for Sri Lanka. Where's kiribath when u need it ඇති යාංතං"
1027,"com,twitter)/an_cabraal/status/1510854130272641030?lang=fi",20220410163637,https://twitter.com/an_cabraal/status/1510854130272641030?lang=fi,https://web.archive.org/web/20220410163637/https://twitter.com/an_cabraal/status/1510854130272641030?lang=fi,"In the context of all Cabinet Ministers resigning, I have today submitted my resignation as Governor, @CBSL to HE President Gotabaya Rajapaksa. @GotabayaR #SriLanka #GoSL සියලු ඇමතිවරු ඉල්ලා අස්වීම් ලිපි බාරදී ඇති මේ අවස්ථාවේදී, මා සේවය කළ ශ්‍රී ලංකා මහ බැංකු අධිපති තනතුරෙන් ඉල්ලා අස්වීමේ ලිපිය මා විසින් අතිගරු ජනාධිපතිතුමාට යොමුකොට ඇත. #SriLanka Thanks Alot Thank you so much Thank you! Go big thing Thank you ! No backsies pls! Thank God. Blessed times are ahead for Sri Lanka. Where's kiribath when u need it ඇති යාංතං"
1028,"com,twitter)/an_cabraal/status/1510854130272641030?lang=fi&ref_src=twsrc^tfw",20220404075008,https://twitter.com/an_cabraal/status/1510854130272641030?ref_src=twsrc%5Etfw&lang=fi,https://web.archive.org/web/20220404075008/https://twitter.com/an_cabraal/status/1510854130272641030?ref_src=twsrc%5Etfw&lang=fi,"In the context of all Cabinet Ministers resigning, I have today submitted my resignation as Governor, @CBSL to HE President Gotabaya Rajapaksa. @GotabayaR #SriLanka #GoSL සියලු ඇමතිවරු ඉල්ලා අස්වීම් ලිපි බාරදී ඇති මේ අවස්ථාවේදී, මා සේවය කළ ශ්‍රී ලංකා මහ බැංකු අධිපති තනතුරෙන් ඉල්ලා අස්වීමේ ලිපිය මා විසින් අතිගරු ජනාධිපතිතුමාට යොමුකොට ඇත. #SriLanka Thanks Alot Thank you so much Took so long!!! Thank you! Go big thing Thank you ! No backsies pls! Thank God. Blessed times are ahead for Sri Lanka. Where's kiribath when u need it"
1029,"com,twitter)/an_cabraal/status/1510854130272641030?lang=fi&ref_src=twsrc^tfw",20220404075042,https://twitter.com/an_cabraal/status/1510854130272641030?lang=fi&ref_src=twsrc%5Etfw,https://web.archive.org/web/20220404075042/https://twitter.com/an_cabraal/status/1510854130272641030?lang=fi&ref_src=twsrc%5Etfw,"In the context of all Cabinet Ministers resigning, I have today submitted my resignation as Governor, @CBSL to HE President Gotabaya Rajapaksa. @GotabayaR #SriLanka #GoSL සියලු ඇමතිවරු ඉල්ලා අස්වීම් ලිපි බාරදී ඇති මේ අවස්ථාවේදී, මා සේවය කළ ශ්‍රී ලංකා මහ බැංකු අධිපති තනතුරෙන් ඉල්ලා අස්වීමේ ලිපිය මා විසින් අතිගරු ජනාධිපතිතුමාට යොමුකොට ඇත. #SriLanka Thanks Alot Thank you so much Thank you! Go big thing Thank you ! No backsies pls! Thank God. Blessed times are ahead for Sri Lanka. Where's kiribath when u need it ඇති යාංතං"
1030,"com,twitter)/an_cabraal/status/1510854130272641030?lang=fi&ref_src=twsrc^tfw",20220404221237,https://twitter.com/an_cabraal/status/1510854130272641030?ref_src=twsrc%5Etfw&lang=fi,https://web.archive.org/web/20220404221237/https://twitter.com/an_cabraal/status/1510854130272641030?ref_src=twsrc%5Etfw&lang=fi,"In the context of all Cabinet Ministers resigning, I have today submitted my resignation as Governor, @CBSL to HE President Gotabaya Rajapaksa. @GotabayaR #SriLanka #GoSL සියලු ඇමතිවරු ඉල්ලා අස්වීම් ලිපි බාරදී ඇති මේ අවස්ථාවේදී, මා සේවය කළ ශ්‍රී ලංකා මහ බැංකු අධිපති තනතුරෙන් ඉල්ලා අස්වීමේ ලිපිය මා විසින් අතිගරු ජනාධිපතිතුමාට යොමුකොට ඇත. #SriLanka Thanks Alot Thank you so much Took so long!!! Thank you! Go big thing Thank you ! No backsies pls! Thank God. Blessed times are ahead for Sri Lanka. Where's kiribath when u need it"
1031,"com,twitter)/an_cabraal/status/1510854130272641030?lang=fi&s=20&t=vatigbztsli3bz0v_zqmpg",20220404185431,https://twitter.com/an_cabraal/status/1510854130272641030?s=20&t=VaTiGbzTSLI3Bz0V_zqMPg&lang=fi,https://web.archive.org/web/20220404185431/https://twitter.com/an_cabraal/status/1510854130272641030?s=20&t=VaTiGbzTSLI3Bz0V_zqMPg&lang=fi,"In the context of all Cabinet Ministers resigning, I have today submitted my resignation as Governor, @CBSL to HE President Gotabaya Rajapaksa. @GotabayaR #SriLanka #GoSL සියලු ඇමතිවරු ඉල්ලා අස්වීම් ලිපි බාරදී ඇති මේ අවස්ථාවේදී, මා සේවය කළ ශ්‍රී ලංකා මහ බැංකු අධිපති තනතුරෙන් ඉල්ලා අස්වීමේ ලිපිය මා විසින් අතිගරු ජනාධිපතිතුමාට යොමුකොට ඇත. #SriLanka Thanks Alot Thank you so much Took so long!!! Thank you! Go big thing Thank you ! No backsies pls! Thank God. Blessed times are ahead for Sri Lanka. Where's kiribath when u need it"
1032,"com,twitter)/an_cabraal/status/1510854130272641030?lang=fi&s=20&t=vatigbztsli3bz0v_zqmpg",20220404201346,https://twitter.com/an_cabraal/status/1510854130272641030?lang=fi&s=20&t=VaTiGbzTSLI3Bz0V_zqMPg,https://web.archive.org/web/20220404201346/https://twitter.com/an_cabraal/status/1510854130272641030?lang=fi&s=20&t=VaTiGbzTSLI3Bz0V_zqMPg,"In the context of all Cabinet Ministers resigning, I have today submitted my resignation as Governor, @CBSL to HE President Gotabaya Rajapaksa. @GotabayaR #SriLanka #GoSL සියලු ඇමතිවරු ඉල්ලා අස්වීම් ලිපි බාරදී ඇති මේ අවස්ථාවේදී, මා සේවය කළ ශ්‍රී ලංකා මහ බැංකු අධිපති තනතුරෙන් ඉල්ලා අස්වීමේ ලිපිය මා විසින් අතිගරු ජනාධිපතිතුමාට යොමුකොට ඇත. #SriLanka Thanks Alot Thank you so much Thank you! Go big thing Thank you ! No backsies pls! Thank God. Blessed times are ahead for Sri Lanka. Where's kiribath when u need it ඇති යාංතං"
